,energy_pred,energy,event_no
85,323.19720458984375,496.00067577189486,6943.0
86,14.344120979309082,14.047457348264894,766.0
87,366.140869140625,478.52705640336177,3100.0
88,176.12625122070312,145.12695988930338,1410.0
89,107.54071807861328,50.56444671895537,2171.0
90,109.1468505859375,119.27453728821666,7111.0
91,201.11061096191406,208.0400979053942,1055.0
92,211.0833282470703,130.08044123650282,1155.0
93,490.07562255859375,881.8026393024038,6147.0
94,17.306358337402344,3.9319335177454637,2820.0
95,153.46449279785156,151.37796208915998,604.0
96,149.0786895751953,66.92243907986114,2812.0
97,13.717794418334961,11.155111452744007,3014.0
98,268.9650573730469,323.9564962201095,2588.0
99,571.923583984375,2033.4126333954416,2703.0
100,283.7845458984375,133.73697760616386,1816.0
101,192.47454833984375,180.29016620716263,7006.0
102,13.729830741882324,3.4675667575353004,835.0
103,59.16555404663086,79.10378511312102,46.0
104,63.513511657714844,62.422664855665154,1063.0
105,13.722259521484375,3.8521073119515234,5990.0
106,595.1640014648438,722.6877797298665,4928.0
107,14.879447937011719,8.466274931820873,2374.0
108,319.13525390625,129.70494382210185,7313.0
109,364.99066162109375,534.2063014056442,2767.0
110,291.2810974121094,258.57213439861687,4886.0
111,13.688254356384277,3.4935128116356173,7480.0
112,14.821550369262695,7.266655971762156,2985.0
113,401.2117004394531,847.5531954234551,4981.0
114,16.50185775756836,16.783022032707542,5065.0
115,280.601806640625,225.01430639738442,4474.0
116,729.361328125,1289.1332037882787,4389.0
117,16.168758392333984,28.3365326708649,3217.0
118,82.0284194946289,62.492121101884955,4133.0
119,159.77847290039062,148.5465318796302,7223.0
120,14.017693519592285,20.15549891035305,7191.0
121,76.31143188476562,197.46866442773916,4661.0
122,68.11540985107422,108.57889146193229,6707.0
123,17.683786392211914,27.195752564162873,6461.0
124,547.199951171875,586.930122164498,6997.0
125,479.0280456542969,616.4086804377877,1421.0
126,326.2515563964844,190.16778795395925,1800.0
127,6088.66748046875,2548.9940760247655,1663.0
128,120.08846282958984,224.75079910218466,6480.0
129,23.708162307739258,39.29594604366293,2986.0
130,424.9510192871094,321.7692883351232,5181.0
131,184.02825927734375,199.75350333615705,4908.0
132,343.77532958984375,493.6843701095985,6310.0
133,785.4287109375,524.3311361439629,2759.0
134,1407.764404296875,2146.8112229300295,6386.0
135,565.4259643554688,1197.836358578939,4636.0
136,219.44573974609375,58.263629783450114,6881.0
137,16.948701858520508,4.780036162727859,2098.0
138,259.73797607421875,242.47894308206173,2987.0
139,213.78472900390625,693.775673024546,1666.0
140,127.01028442382812,86.12754749441979,2471.0
141,1253.8360595703125,1069.6321870188399,3452.0
142,122.64309692382812,89.1678398598429,4784.0
143,16.270782470703125,20.548933004323107,5800.0
144,1630.3787841796875,966.3272882386962,388.0
145,13.788786888122559,3.587695229041685,4407.0
146,412.4677429199219,871.696868128273,2116.0
147,1878.0804443359375,4521.484025306284,4492.0
148,67.11617279052734,78.68795087947365,5746.0
149,181.78903198242188,299.2317435272591,5523.0
150,219.3467254638672,417.9737330658051,6623.0
151,30.75999641418457,560.1157696880598,1901.0
152,316.4370422363281,423.6036021755125,1612.0
153,27.54175567626953,15.123785826494847,7263.0
154,25.73086929321289,8.794023422968223,4423.0
155,289.6769714355469,435.25527828523786,3609.0
156,1759.30322265625,1308.510312270418,2063.0
157,92.20861053466797,57.977109127147344,677.0
158,17.648523330688477,2.718021630268649,3061.0
159,855.7368774414062,953.4789175670439,678.0
160,201.32896423339844,101.84626807097881,5206.0
161,1407.64599609375,842.9176092464423,4301.0
162,18.878633499145508,27.24587671326764,6888.0
163,99.48165893554688,56.37267276328286,7426.0
164,338.1669921875,170.7738938554514,5137.0
165,13.738696098327637,17.342957785678554,3161.0
166,25.597566604614258,10.960096148140103,2373.0
167,44.980491638183594,2339.163028985982,1452.0
168,1145.5518798828125,979.0185781137956,3381.0
169,528.8006591796875,395.3732287285301,5133.0
170,44.37931442260742,54.56793064468999,3982.0
171,16.07947540283203,14.804475794831651,6909.0
172,131.55746459960938,64.65008813287187,1533.0
173,390.0491638183594,248.76863237479267,36.0
174,66.88278198242188,136.06233292030734,5274.0
175,252.5394744873047,137.88613400345614,4804.0
176,802.902099609375,6391.237470814506,1061.0
177,14.401970863342285,17.949013590387615,478.0
178,242.89199829101562,365.44108018834896,1734.0
179,19.240577697753906,18.897418642197,2071.0
180,342.9013671875,348.30602275079707,3279.0
181,1266.70458984375,3502.2523423776533,809.0
182,155.09349060058594,73.65009469211122,636.0
183,416.1014404296875,583.0317964130115,3558.0
184,74.13673400878906,107.18685578631363,4582.0
185,29.89882469177246,30.23436735075637,6296.0
186,231.9606170654297,134.0266489721166,3488.0
187,14.044451713562012,14.110431738154805,54.0
188,322.41046142578125,298.1260271642463,400.0
189,327.70843505859375,460.25536891590724,1245.0
190,450.8107604980469,327.87598592442305,1025.0
191,159.68203735351562,213.09378974184418,5242.0
192,137.0550537109375,124.7694969200073,461.0
193,147.69943237304688,82.82226593810792,6239.0
194,316.4161071777344,506.54498097475675,3092.0
195,35.76865005493164,11.597297127215379,853.0
196,229.72047424316406,1333.758770654109,776.0
197,64.15042114257812,64.43218469765185,195.0
198,179.90240478515625,162.28275318064496,2076.0
199,155.11375427246094,501.0258134449861,670.0
200,1343.0753173828125,2212.192184263255,4720.0
201,58.30772399902344,232.3600848060768,1375.0
202,71.306640625,111.0107813388128,5573.0
203,415.6768798828125,335.21458890895144,6516.0
204,118.85566711425781,120.90164081426593,4226.0
205,58.966712951660156,83.5110589037899,7504.0
206,2931.33154296875,1251.5194962513883,1769.0
207,13.776167869567871,4.844420108903138,1545.0
208,515.5958862304688,463.2545761822771,1728.0
209,26.602230072021484,108.20236931153889,1186.0
210,119.54261779785156,41.215761684728456,675.0
211,214.62257385253906,248.24091581351624,4128.0
212,148.376220703125,554.3673817339511,1794.0
213,230.1431121826172,172.53355055981746,2353.0
214,138.4778594970703,178.7907941314669,3398.0
215,263.2040710449219,536.9515509543611,6128.0
216,220.62843322753906,97.21239212276454,6082.0
217,23.228519439697266,18.07508140374414,5445.0
218,355.6694641113281,333.7865128728458,1104.0
219,96.53958129882812,124.536594643296,2980.0
220,221.09519958496094,489.6030806290035,1929.0
221,425.75164794921875,546.4066468229612,2522.0
222,215.20211791992188,279.34639409426325,739.0
223,495.0469970703125,446.2063239306792,2306.0
224,117.81041717529297,105.18190933523873,7028.0
225,319.98468017578125,260.17343920809327,263.0
226,109.65819549560547,28.570460127308152,2923.0
227,27.626249313354492,36.04348898157799,2816.0
228,40.264137268066406,18.106239680149322,602.0
229,336.61224365234375,195.0813726901913,2765.0
230,196.6476287841797,122.68252299618464,4573.0
231,129.48008728027344,55.43797857158329,173.0
232,270.9157409667969,42.9711273125233,2331.0
233,27.244901657104492,22.053400524396285,6219.0
234,174.5906219482422,152.99383163265253,90.0
235,14.007793426513672,6.703114488548368,1129.0
236,323.87054443359375,250.5701956160652,1984.0
237,47.283878326416016,11.656012243835757,3793.0
238,165.20880126953125,867.1141894019735,1412.0
239,17.102083206176758,7.502091244730787,6221.0
240,159.60426330566406,221.82482086003702,744.0
241,606.12060546875,580.1047331926229,2748.0
242,94.18675994873047,63.82885645137112,1146.0
243,15.879555702209473,15.598294244594362,1185.0
244,185.02734375,154.2883187565348,4620.0
245,126.7822036743164,105.73043455603039,4914.0
246,135.6128692626953,188.17766501918416,65.0
247,25.069374084472656,16.259566098245372,786.0
248,3450.57861328125,3723.5207741848403,2091.0
249,122.49073791503906,216.0529627620795,4239.0
250,136.9143524169922,98.18132537791189,5916.0
251,303.819091796875,411.4272405597374,6857.0
252,14.224054336547852,8.25655054514777,7290.0
253,105.31394958496094,289.42764979822925,3394.0
254,1146.3968505859375,613.5532728354582,1519.0
255,18.73064422607422,34.161075662971335,6671.0
256,294.7301025390625,356.0662184986012,4067.0
257,80.14610290527344,119.42213596623803,7133.0
258,101.72444152832031,56.53661911350008,6259.0
259,1351.41845703125,549.1245201739985,62.0
260,14.602642059326172,19.030995920203985,7297.0
261,13.90886402130127,6.973338056748536,1080.0
262,159.63616943359375,493.52510926822305,2511.0
263,90.0180892944336,141.3999017806871,7047.0
264,223.92236328125,128.83787091691104,97.0
265,72.49053955078125,102.3002153092934,4020.0
266,742.8021240234375,652.847606716387,2857.0
267,183.69654846191406,92.16676464409588,716.0
268,599.7933349609375,593.8610142496888,6168.0
269,153.0286865234375,81.88131931320231,4157.0
270,123.32195281982422,49.92354020634015,5962.0
271,53.3856086730957,79.14283319294574,260.0
272,145.19406127929688,114.0203806295421,6625.0
273,873.232666015625,721.855929612843,322.0
274,3067.435791015625,3317.172255978117,6995.0
275,159.77146911621094,480.38211055557576,4787.0
276,16.463516235351562,35.895231474264854,3929.0
277,975.6715698242188,1321.9283480689148,6828.0
278,91.15177154541016,141.7311406563442,6571.0
279,264.7169189453125,201.77129721652977,5290.0
280,549.054443359375,733.9818104977592,724.0
281,60.739158630371094,98.97883622863826,3223.0
282,246.15676879882812,231.2819125469349,4191.0
283,450.3973083496094,349.62711528081326,3518.0
284,137.95989990234375,94.41126462209334,6592.0
285,5116.560546875,6235.7028080292785,6052.0
286,37.46805953979492,27.96230323044823,6437.0
287,154.1070556640625,113.31194549195816,6009.0
288,130.33164978027344,143.6984285123691,1161.0
289,282.8996276855469,189.66419641778364,2246.0
290,183.01333618164062,347.12900234693785,445.0
291,590.901123046875,304.97517001590097,3988.0
292,63.216209411621094,20.454279660162747,2047.0
293,15.67373275756836,21.02412085652068,3349.0
294,130.16162109375,106.3702571829803,3272.0
295,406.0031433105469,344.53748953114393,5048.0
296,113.57140350341797,75.95351301962252,1598.0
297,152.50587463378906,76.36168259728422,5301.0
298,79.66071319580078,51.84218595900849,436.0
299,15.189833641052246,8.885650142645227,3019.0
300,18.741134643554688,4.138403919977397,6500.0
301,162.34312438964844,322.6927131476695,7584.0
302,86.04835510253906,117.30621990571161,3676.0
303,23.45317268371582,37.88251966267089,3343.0
304,64.64542388916016,46.082979742844635,4587.0
305,58.86747360229492,263.470741869473,2766.0
306,48.812110900878906,62.6569236971014,4810.0
307,2820.01708984375,1915.9264850845843,5173.0
308,212.0023193359375,140.94561301263997,561.0
309,1405.7213134765625,1621.1533691218062,4272.0
310,475.2321472167969,384.19424031911694,772.0
311,18.576683044433594,17.453893652992644,5789.0
312,498.471435546875,472.540492036203,5043.0
313,121.99920654296875,33.411749946035826,6777.0
314,23.68532371520996,15.24549956813389,2198.0
315,49.43268585205078,212.7274293543607,4470.0
316,67.18049621582031,115.12186814617077,7187.0
317,969.1962280273438,599.9475965404948,5834.0
318,409.2197570800781,117.91207389537117,6116.0
319,192.7249755859375,220.7086131723246,2894.0
320,703.9981079101562,1003.6503685175622,4381.0
321,725.0208740234375,579.9211697262471,5165.0
322,997.84375,828.7220795730254,3521.0
323,608.8626708984375,849.7800417082731,352.0
324,113.02894592285156,53.40544354224077,7007.0
325,1528.1287841796875,1977.6620898224674,5516.0
326,38.69518280029297,163.61556708036971,345.0
327,252.83084106445312,386.85016539612803,5271.0
328,1805.4586181640625,6073.473597880791,6749.0
329,20.919925689697266,25.275240425353516,1175.0
330,20.554380416870117,25.105090364524106,4042.0
331,216.6374969482422,242.358319921656,3454.0
332,1945.1641845703125,1846.2949650731005,5629.0
333,78.16276550292969,124.03260922380727,2508.0
334,81.7672348022461,66.2438135688093,7433.0
335,4757.82080078125,2673.9906042673424,1181.0
336,15.406782150268555,15.673870107349961,3397.0
337,28.988391876220703,59.49656974912327,1097.0
338,84.22256469726562,131.14734328061598,1632.0
339,215.976806640625,86.40022942574339,398.0
340,71.3929672241211,61.94780464881788,3097.0
341,36.18906021118164,111.75394483720376,806.0
342,30.408184051513672,232.86747263227824,4429.0
343,853.6720581054688,1595.1566427327496,7552.0
344,22.495040893554688,37.726161818790295,3226.0
345,41.56931686401367,44.06916806967528,6262.0
346,185.5252227783203,231.78293424997753,2034.0
347,371.5155334472656,260.2015846207625,6585.0
348,16.12253761291504,2.9733378601585385,6208.0
349,161.7636260986328,149.31199752031316,2397.0
350,17.050546646118164,15.322427753040923,3903.0
351,180.0802764892578,157.90950387733176,5074.0
352,65.90628051757812,33.31471692150712,1454.0
353,28.74823760986328,28.133981285759113,4348.0
354,14.837650299072266,6.0360092826194895,6034.0
355,14.273109436035156,9.395335345163064,2332.0
356,20.8044376373291,7.5278131979075,2167.0
357,487.1806640625,387.0133054477571,2775.0
358,110.1680679321289,127.90913685389455,1090.0
359,14.670580863952637,14.615994778001847,7390.0
360,328.08880615234375,597.9370857233932,4743.0
361,61.469520568847656,103.5881330069662,1934.0
362,153.24571228027344,35.506941063784865,4.0
363,93.49639129638672,83.1087923464628,1202.0
364,56.847511291503906,83.05858362156748,6835.0
365,20.995038986206055,11.653112516492317,1651.0
366,78.1929702758789,57.61676144764643,3089.0
367,776.9409790039062,1169.4495865862561,5963.0
368,600.2210083007812,566.9289032322888,4218.0
369,35.44735336303711,40.13172439872736,4088.0
370,278.0467224121094,372.8665121099337,6141.0
371,15.744305610656738,17.020553060146113,5674.0
372,16.520498275756836,4.881319265250931,4087.0
373,14.441014289855957,10.374233672207456,4331.0
374,1008.1141967773438,874.5180431093373,1793.0
375,179.89083862304688,390.5403064586082,3066.0
376,425.1737060546875,388.8775973658703,6474.0
377,722.1654663085938,1299.969609054856,3229.0
378,933.531005859375,710.3031365129685,209.0
379,30.249160766601562,47.88586142581336,2418.0
380,372.35516357421875,115.14862061646402,6214.0
381,18.817411422729492,7.723869667418312,2145.0
382,255.8338165283203,146.49311259785046,3768.0
383,61.82295227050781,43.31857590158385,1704.0
384,559.550048828125,482.30247108763007,1318.0
385,156.44882202148438,153.09802371975383,4947.0
386,417.97515869140625,480.27445519852415,5700.0
387,124.15906524658203,96.37727284102058,5022.0
388,38.002845764160156,19.437274982375623,7204.0
389,148.06118774414062,401.0558579381718,5227.0
390,24.45766258239746,37.42377331058346,635.0
391,86.83293914794922,39.588381198755485,4253.0
392,147.36109924316406,124.37077831381221,6200.0
393,80.91645812988281,109.8471754695511,1195.0
394,176.21160888671875,206.45828329454167,3990.0
395,53.95607376098633,131.25337145473995,1502.0
396,31.75827980041504,11.721706436591237,1658.0
397,306.18316650390625,516.5605950075405,3221.0
398,7011.12646484375,7153.676093046711,2538.0
399,13.72935962677002,5.8391947876363455,6832.0
400,780.3573608398438,654.288104426172,7511.0
401,21.3348331451416,58.570343274231774,6197.0
402,18.206096649169922,34.44993557143181,3060.0
403,15.16534423828125,6.10789806818612,4651.0
404,103.64053344726562,59.41244899876731,1777.0
405,319.7669372558594,211.45873190477857,7026.0
406,16.36467170715332,27.46207070824193,1752.0
407,23.21609878540039,38.13587267298576,5783.0
408,62.23471450805664,287.89803086959523,257.0
409,176.05508422851562,642.7175434528795,212.0
410,39.373863220214844,28.16700016454518,7388.0
411,1104.4730224609375,883.1230706711355,4869.0
412,182.35171508789062,217.7911274599603,5566.0
413,171.5317840576172,258.37780261764914,6913.0
414,113.20417022705078,146.69947389603215,1233.0
415,608.71533203125,183.1487763220705,2833.0
416,331.0613098144531,370.03697523542394,1754.0
417,16.589679718017578,45.59030428072187,3928.0
418,276.5899658203125,4170.49213691678,618.0
419,1026.566650390625,1565.7862708176708,5946.0
420,13.715018272399902,13.535872999955245,7134.0
421,149.013916015625,140.8865031608135,6363.0
422,139.62127685546875,203.18169238181537,4915.0
423,483.454833984375,392.13328433204714,3365.0
424,276.6804504394531,271.5325818677369,1488.0
425,133.16519165039062,72.9612766604411,2162.0
426,300.76129150390625,157.13636083602202,921.0
427,510.2519226074219,385.9225646792462,1957.0
428,45.770206451416016,47.950516798869046,4260.0
429,176.1663055419922,157.89822640961196,6131.0
430,263.5995178222656,136.37907502880122,3419.0
431,15.93463134765625,10.154136768570975,1290.0
432,472.71124267578125,870.6777158421103,1297.0
433,87.04072570800781,58.639605334643726,7086.0
434,13.744002342224121,4.68671680044909,5044.0
435,457.546630859375,3707.2211495862234,6775.0
436,43.85710144042969,149.2935192674394,4436.0
437,9513.8564453125,4959.000282980838,2701.0
438,18.973608016967773,23.173557309054658,2930.0
439,436.1261291503906,466.8465402292775,3334.0
440,218.73934936523438,155.48446328841914,3193.0
441,738.9205322265625,525.090703986262,601.0
442,19.771760940551758,15.227152978818271,674.0
443,51.931331634521484,37.44997831431136,642.0
444,1691.3248291015625,1523.17762693137,247.0
445,42.801631927490234,275.1539121815053,623.0
446,51.941246032714844,6.788145667567357,5660.0
447,265.0134582519531,86.7795779083969,688.0
448,23.46356773376465,46.89684853371078,3022.0
449,165.10519409179688,129.19709998574703,4511.0
450,398.9991455078125,1678.4491908741877,3910.0
451,38.991390228271484,71.04226270728704,3050.0
452,15.449681282043457,16.708247778446214,4263.0
453,379.77239990234375,238.6864815795565,5272.0
454,614.0818481445312,265.02442089975017,144.0
455,45.095481872558594,53.63418499213597,3293.0
456,14.979196548461914,3.6250868278705406,6560.0
457,158.99124145507812,85.29569064489196,7276.0
458,2857.874755859375,9569.809014529004,2982.0
459,234.37278747558594,145.9934194939456,5733.0
460,7290.4599609375,7426.884957279515,462.0
461,241.89691162109375,192.3065985781873,3569.0
462,14.42984676361084,8.870708593479344,2605.0
463,57.03825759887695,106.04294290130169,6204.0
464,14.81817626953125,9.282133852273114,1604.0
465,40.775115966796875,71.38009418301908,7596.0
466,192.46192932128906,231.28354998709864,863.0
467,102.0713119506836,94.72719329351669,782.0
468,224.63961791992188,229.1101013083871,1261.0
469,37.190406799316406,67.23532822502952,6162.0
470,105.13984680175781,406.10031583697213,2019.0
471,1074.5633544921875,622.5037792732443,3977.0
472,222.10792541503906,160.34941900421273,2694.0
473,110.42655181884766,123.69840945857403,5405.0
474,414.7776794433594,326.9935864504199,166.0
475,610.9241943359375,1779.263493983606,5701.0
476,163.67861938476562,91.98823050942231,3957.0
477,147.97010803222656,95.5149058929995,995.0
478,166.9798583984375,213.06303935782114,1040.0
479,332.4789123535156,628.392335917039,2729.0
480,79.39910125732422,125.46558653911522,5020.0
481,93.39299774169922,114.32513931706477,6735.0
482,129.20999145507812,79.95038129523921,3458.0
483,919.5501708984375,435.01222308424076,1813.0
484,32.35536575317383,14.979115795449436,1282.0
485,976.0111694335938,1044.1951870049866,4467.0
486,32.1282958984375,27.453480111262298,361.0
487,243.79196166992188,227.00764713341627,3584.0
488,210.1649627685547,242.69773190353735,1885.0
489,28.81045150756836,20.8366795351978,1528.0
490,224.31716918945312,406.3512929618416,2226.0
491,243.6312255859375,120.18550844775551,2647.0
492,277.1254577636719,238.2192693172364,625.0
493,191.73193359375,104.94923030899643,7360.0
494,59.51761245727539,88.02290565800922,942.0
495,43.74834442138672,22.8951419878143,1046.0
496,526.521240234375,289.13674011610493,6229.0
497,36.89607238769531,114.33150923609782,2356.0
498,52.86924743652344,108.38642961847049,3859.0
499,227.52708435058594,2018.5649547817627,7139.0
500,14.713639259338379,3.655129186001237,2147.0
501,147.81085205078125,113.28366902702403,328.0
502,579.9019775390625,945.5188382599599,4329.0
503,33.844173431396484,114.35180125423967,5241.0
504,13.877691268920898,4.722271359929184,1898.0
505,796.0557861328125,376.70372205901066,1405.0
506,34.51264953613281,200.91949789854073,6908.0
507,38.4274787902832,11.776140886897682,4308.0
508,459.78466796875,429.63404556456857,2572.0
509,1565.853271484375,1618.4626073438342,4196.0
510,204.7639617919922,215.04245882895694,2152.0
511,69.26353454589844,11.504177424642767,353.0
512,110.14102172851562,139.8711352823906,3283.0
513,276.1865234375,214.83841407526967,4179.0
514,16.796586990356445,13.950775361099012,5288.0
515,31.688941955566406,73.86199637731237,5950.0
516,212.44850158691406,271.0777661267183,4006.0
517,438.4398193359375,497.8934741371174,4417.0
518,108.97920227050781,32.931428893397,603.0
519,1889.611572265625,5144.199350092644,5559.0
520,21.219118118286133,33.608253378110035,2229.0
521,293.3147888183594,170.25292979988467,2347.0
522,77.05780029296875,168.5523643597176,5734.0
523,191.46070861816406,496.7912405661404,2341.0
524,3619.755859375,2436.2741108069854,1771.0
525,42.34324264526367,80.52161764803941,4465.0
526,92.34634399414062,86.8184792071152,569.0
527,315.76568603515625,774.9906659178887,118.0
528,257.2625732421875,258.2493857795431,5075.0
529,4480.6279296875,2931.5360566985605,2157.0
530,164.4084014892578,695.9074113489895,1990.0
531,587.326904296875,548.017283807746,3606.0
532,310.6990051269531,119.61968491643643,7348.0
533,2778.239990234375,1617.6075666551192,2585.0
534,182.40206909179688,193.6314378658126,3791.0
535,16.88799285888672,8.576141416045552,2269.0
536,114.2110824584961,216.66518281490931,3224.0
537,32.195762634277344,19.932841513502257,7562.0
538,3020.854736328125,2605.5214183619855,6739.0
539,21.599519729614258,11.35806478221184,7529.0
540,13.725470542907715,7.554127202719874,6938.0
541,234.6678924560547,118.23797068620911,5395.0
542,123.28025817871094,20.47835659192416,6473.0
543,141.3607940673828,69.56103684116331,6617.0
544,478.8441162109375,265.4264864201582,4968.0
545,33.30275344848633,46.8800201291221,6641.0
546,87.75199890136719,78.60936123443666,2271.0
547,1727.8043212890625,1320.3431642896458,7519.0
548,486.1332092285156,343.70742651799213,4166.0
549,257.5110168457031,315.87588363956075,1552.0
550,125.71115112304688,50.28641828656533,1339.0
551,33.143985748291016,28.677476196176716,6693.0
552,3741.1455078125,5549.377252657481,1021.0
553,31.393701553344727,36.827720878222934,1505.0
554,78.31527709960938,172.6690241627532,4693.0
555,223.44725036621094,873.5701768732112,1443.0
556,157.05264282226562,191.54092959659144,640.0
557,352.55010986328125,423.2102781448049,2342.0
558,106.80047607421875,73.75938413841249,3625.0
559,630.195068359375,457.22375887267907,372.0
560,156.9091796875,57.15269195883991,800.0
561,635.068603515625,814.1697690900082,1386.0
562,27.414066314697266,10.438431327866093,7195.0
563,81.12381744384766,222.32673023886935,3659.0
564,48.45098114013672,161.72384243288863,4759.0
565,1143.6751708984375,815.2687529656062,841.0
566,397.5087585449219,265.2444574052759,4137.0
567,1094.1925048828125,811.0187357958548,3188.0
568,23.35597801208496,20.48181579232468,5145.0
569,292.2034606933594,300.3538506679583,237.0
570,58.87188720703125,56.28944084790635,6433.0
571,33.58938980102539,101.10246969276277,7169.0
572,18.70707130432129,4.506893277596272,7505.0
573,27.04793357849121,24.191424143162255,5873.0
574,55.072322845458984,105.21963492201957,3777.0
575,1257.3975830078125,2002.2517708385851,2022.0
576,283.9543762207031,415.80788130359633,5995.0
577,722.9322509765625,465.620956353363,1109.0
578,286.42803955078125,334.0226648887005,3810.0
579,82.77488708496094,99.65906792942674,5653.0
580,1519.3570556640625,1130.2518769568544,7235.0
581,445.69781494140625,849.1139657838091,379.0
582,138.88201904296875,582.9104372136607,5948.0
583,236.7357940673828,151.94555966394663,4468.0
584,14.63158130645752,8.532540528809701,754.0
585,13.715008735656738,11.244206546533801,4655.0
586,137.66744995117188,253.5623256700758,2649.0
587,56.01915740966797,32.072986556851205,5493.0
588,58.27059555053711,216.36548859602723,1484.0
589,52.1682243347168,90.84920181736906,2092.0
590,16.659015655517578,20.052164566379602,281.0
591,136.4039306640625,188.85704290346044,4984.0
592,20.054115295410156,30.091880765218512,1691.0
593,106.44646453857422,148.23900542620186,7468.0
594,35.65754699707031,25.01173488513418,5845.0
595,280.4137268066406,370.1225940375571,6400.0
596,25.16667366027832,34.335874587298214,1683.0
597,63.44551086425781,74.47720236600126,7157.0
598,961.9950561523438,1360.3470236473725,3691.0
599,814.444091796875,1064.9600600701597,5506.0
600,205.64627075195312,125.12398961632778,6005.0
601,28.118846893310547,23.17211980332966,5416.0
602,212.148193359375,94.63116289477364,4259.0
603,72.0962905883789,99.10927127424576,4813.0
604,577.9339599609375,439.05774738360833,7553.0
605,135.29461669921875,135.24959064655695,2568.0
606,59.304691314697266,74.24355747266975,5434.0
607,196.98257446289062,98.17193763472764,5885.0
608,366.72003173828125,213.1977535779977,740.0
609,11632.5693359375,9228.440290886916,2858.0
610,509.87054443359375,413.63687645202515,1294.0
