epoch,lr,step,train_loss,val_loss
0,9.999999747378752e-06,0,,
0,1.0282978109898977e-05,1,,
0,1.0565956472419202e-05,2,,
0,1.0848934834939428e-05,3,,
0,1.1131914106954355e-05,4,,
0,1.141489246947458e-05,5,,
0,1.1697870831994805e-05,6,,
0,1.198084919451503e-05,7,,
0,1.2263827557035256e-05,8,,
0,1.2546805919555482e-05,9,,
0,1.2829784282075707e-05,10,,
0,1.3112762644595932e-05,11,,
0,1.3395741007116158e-05,12,,
0,1.3678719369636383e-05,13,,
0,1.3961697732156608e-05,14,,
0,1.4244676094676834e-05,15,,
0,1.4527654457197059e-05,16,,
0,1.4810632819717284e-05,17,,
0,1.509361118223751e-05,18,,
0,1.5376590454252437e-05,19,,
0,1.5659568816772662e-05,20,,
0,1.5942547179292887e-05,21,,
0,1.6225525541813113e-05,22,,
0,1.6508503904333338e-05,23,,
0,1.6791482266853563e-05,24,,
0,1.707446062937379e-05,25,,
0,1.7357438991894014e-05,26,,
0,1.764041735441424e-05,27,,
0,1.7923395716934465e-05,28,,
0,1.820637407945469e-05,29,,
0,1.8489352441974916e-05,30,,
0,1.877233080449514e-05,31,,
0,1.9055309167015366e-05,32,,
0,1.933828752953559e-05,33,,
0,1.9621265892055817e-05,34,,
0,1.9904244254576042e-05,35,,
0,2.0187222617096268e-05,36,,
0,2.0470200979616493e-05,37,,
0,2.075317934213672e-05,38,,
0,2.1036157704656944e-05,39,,
0,2.131913606717717e-05,40,,
0,2.1602114429697394e-05,41,,
0,2.188509279221762e-05,42,,
0,2.2168071154737845e-05,43,,
0,2.2451051336247474e-05,44,,
0,2.27340296987677e-05,45,,
0,2.3017008061287925e-05,46,,
0,2.329998642380815e-05,47,,
0,2.3582964786328375e-05,48,,
0,2.38659431488486e-05,49,,
0,2.4148921511368826e-05,50,,
0,2.443189987388905e-05,51,,
0,2.4714878236409277e-05,52,,
0,2.4997856598929502e-05,53,,
0,2.5280834961449727e-05,54,,
0,2.5563813323969953e-05,55,,
0,2.5846791686490178e-05,56,,
0,2.6129770049010403e-05,57,,
0,2.641274841153063e-05,58,,
0,2.6695726774050854e-05,59,,
0,2.697870513657108e-05,60,,
0,2.7261683499091305e-05,61,,
0,2.754466186161153e-05,62,,
0,2.7827640224131756e-05,63,,
0,2.811061858665198e-05,64,,
0,2.8393596949172206e-05,65,,
0,2.867657531169243e-05,66,,
0,2.8959553674212657e-05,67,,
0,2.9242532036732882e-05,68,,
0,2.9525510399253108e-05,69,,
0,2.9808488761773333e-05,70,,
0,3.0091467124293558e-05,71,,
0,3.0374445486813784e-05,72,,
0,3.065742566832341e-05,73,,
0,3.0940402211854234e-05,74,,
0,3.122338239336386e-05,75,,
0,3.1506358936894685e-05,76,,
0,3.1789339118404314e-05,77,,
0,3.2072315661935136e-05,78,,
0,3.2355295843444765e-05,79,,
0,3.2638272386975586e-05,80,,
0,3.2921252568485215e-05,81,,
0,3.320422911201604e-05,82,,
0,3.3487209293525666e-05,83,,
0,3.377018583705649e-05,84,,
0,3.405316601856612e-05,85,,
0,3.433614256209694e-05,86,,
0,3.461912274360657e-05,87,,
0,3.490209928713739e-05,88,,
0,3.518507946864702e-05,89,,
0,3.546805601217784e-05,90,,
0,3.575103619368747e-05,91,,
0,3.60340163751971e-05,92,,
0,3.631699291872792e-05,93,,
0,3.659997310023755e-05,94,,
0,3.688294964376837e-05,95,,
0,3.7165929825278e-05,96,,
0,3.744890636880882e-05,97,,
0,3.773188655031845e-05,98,,
0,3.801486309384927e-05,99,,
0,3.82978432753589e-05,100,,
0,3.858081981888972e-05,101,,
0,3.886380000039935e-05,102,,
0,3.914677654393017e-05,103,,
0,3.94297567254398e-05,104,,
0,3.9712733268970624e-05,105,,
0,3.999571345048025e-05,106,,
0,4.0278689994011074e-05,107,,
0,4.05616701755207e-05,108,,
0,4.0844646719051525e-05,109,,
0,4.1127626900561154e-05,110,,
0,4.1410603444091976e-05,111,,
0,4.1693583625601605e-05,112,,
0,4.1976560169132426e-05,113,,
0,4.2259540350642055e-05,114,,
0,4.254251689417288e-05,115,,
0,4.2825497075682506e-05,116,,
0,4.310847361921333e-05,117,,
0,4.339145380072296e-05,118,,
0,4.367443034425378e-05,119,,
0,4.395741052576341e-05,120,,
0,4.424038706929423e-05,121,,
0,4.452336725080386e-05,122,,
0,4.480634379433468e-05,123,,
0,4.508932397584431e-05,124,,
0,4.537230415735394e-05,125,,
0,4.565528070088476e-05,126,,
0,4.593826088239439e-05,127,,
0,4.622123742592521e-05,128,,
0,4.650421760743484e-05,129,,
0,4.678719415096566e-05,130,,
0,4.707017433247529e-05,131,,
0,4.735315087600611e-05,132,,
0,4.763613105751574e-05,133,,
0,4.791910760104656e-05,134,,
0,4.820208778255619e-05,135,,
0,4.848506432608701e-05,136,,
0,4.876804450759664e-05,137,,
0,4.9051021051127464e-05,138,,
0,4.933400123263709e-05,139,,
0,4.9616977776167914e-05,140,,
0,4.989995795767754e-05,141,,
0,5.0182934501208365e-05,142,,
0,5.0465914682717994e-05,143,,
0,5.0748891226248816e-05,144,,
0,5.1031871407758445e-05,145,,
0,5.1314847951289266e-05,146,,
0,5.1597828132798895e-05,147,,
0,5.188080467632972e-05,148,,
0,5.2163784857839346e-05,149,,
0,5.244676140137017e-05,150,,
0,5.27297415828798e-05,151,,
0,5.301271812641062e-05,152,,
0,5.329569830792025e-05,153,,
0,5.357867485145107e-05,154,,
0,5.38616550329607e-05,155,,
0,5.414463521447033e-05,156,,
0,5.442761175800115e-05,157,,
0,5.471059193951078e-05,158,,
0,5.49935684830416e-05,159,,
0,5.527654866455123e-05,160,,
0,5.555952520808205e-05,161,,
0,5.584250538959168e-05,162,,
0,5.61254819331225e-05,163,,
0,5.640846211463213e-05,164,,
0,5.669143865816295e-05,165,,
0,5.697441883967258e-05,166,,
0,5.72573953832034e-05,167,,
0,5.754037556471303e-05,168,,
0,5.782335210824385e-05,169,,
0,5.810633228975348e-05,170,,
0,5.8389308833284304e-05,171,,
0,5.867228901479393e-05,172,,
0,5.8955265558324754e-05,173,,
0,5.923824573983438e-05,174,,
0,5.9521222283365205e-05,175,,
0,5.9804202464874834e-05,176,,
0,6.0087179008405656e-05,177,,
0,6.0370159189915285e-05,178,,
0,6.0653135733446106e-05,179,,
0,6.0936115914955735e-05,180,,
0,6.121909245848656e-05,181,,
0,6.150206900201738e-05,182,,
0,6.178505282150581e-05,183,,
0,6.206802936503664e-05,184,,
0,6.235100590856746e-05,185,,
0,6.263398245209828e-05,186,,
0,6.291696627158672e-05,187,,
0,6.319994281511754e-05,188,,
0,6.348291935864836e-05,189,,
0,6.37659031781368e-05,190,,
0,6.404887972166762e-05,191,,
0,6.433185626519844e-05,192,,
0,6.461483280872926e-05,193,,
0,6.48978166282177e-05,194,,
0,6.518079317174852e-05,195,,
0,6.546376971527934e-05,196,,
0,6.574674625881016e-05,197,,
0,6.60297300782986e-05,198,,
0,6.631270662182942e-05,199,,
0,6.659568316536024e-05,200,,
0,6.687865970889106e-05,201,,
0,6.71616435283795e-05,202,,
0,6.744462007191032e-05,203,,
0,6.772759661544114e-05,204,,
0,6.801057315897197e-05,205,,
0,6.82935569784604e-05,206,,
0,6.857653352199122e-05,207,,
0,6.885951006552204e-05,208,,
0,6.914248660905287e-05,209,,
0,6.94254704285413e-05,210,,
0,6.970844697207212e-05,211,,
0,6.999142351560295e-05,212,,
0,7.027440005913377e-05,213,,
0,7.05573838786222e-05,214,,
0,7.084036042215303e-05,215,,
0,7.112333696568385e-05,216,,
0,7.140631350921467e-05,217,,
0,7.16892973287031e-05,218,,
0,7.197227387223393e-05,219,,
0,7.225525041576475e-05,220,,
0,7.253823423525319e-05,221,,
0,7.282121077878401e-05,222,,
0,7.310418732231483e-05,223,,
0,7.338716386584565e-05,224,,
0,7.367014768533409e-05,225,,
0,7.395312422886491e-05,226,,
0,7.423610077239573e-05,227,,
0,7.451907731592655e-05,228,,
0,7.480206113541499e-05,229,,
0,7.508503767894581e-05,230,,
0,7.536801422247663e-05,231,,
0,7.565099076600745e-05,232,,
0,7.593397458549589e-05,233,,
0,7.621695112902671e-05,234,,
0,7.649992767255753e-05,235,,
0,7.678290421608835e-05,236,,
0,7.706588803557679e-05,237,,
0,7.734886457910761e-05,238,,
0,7.763184112263843e-05,239,,
0,7.791481766616926e-05,240,,
0,7.819780148565769e-05,241,,
0,7.848077802918851e-05,242,,
0,7.876375457271934e-05,243,,
